Country,City,Area,Bedrooms,Bathrooms,Price
Saudi Arabia,Riyadh,94,3,1,163959.36
Saudi Arabia,Riyadh,243,2,2,380799.18
Saudi Arabia,Riyadh,121,3,4,396922.28
Saudi Arabia,Riyadh,152,1,1,474428.5
Saudi Arabia,Riyadh,110,2,1,421820.98
Saudi Arabia,Riyadh,164,1,1,412447.86
Saudi Arabia,Riyadh,145,1,1,152602.55
Saudi Arabia,Riyadh,204,3,1,388008.34
Saudi Arabia,Riyadh,227,2,4,717574.17
Saudi Arabia,Riyadh,168,1,1,508299.18
Saudi Arabia,Riyadh,178,3,4,248956.49
Saudi Arabia,Riyadh,268,1,3,289273.6
Saudi Arabia,Riyadh,220,4,2,689975.05
Saudi Arabia,Riyadh,236,2,2,2460371.02
Saudi Arabia,Riyadh,151,1,1,189923.82
Saudi Arabia,Riyadh,118,2,2,228067.78
Saudi Arabia,Riyadh,269,1,2,1278748.87
Saudi Arabia,Riyadh,283,2,1,690235.69
Saudi Arabia,Riyadh,250,3,1,807773.15
Saudi Arabia,Riyadh,211,1,1,183378
Saudi Arabia,Riyadh,212,1,2,2448347.11
Saudi Arabia,Riyadh,228,4,1,287627.86
Saudi Arabia,Riyadh,168,4,1,567244.59
Saudi Arabia,Riyadh,98,4,1,168894.55
Saudi Arabia,Riyadh,236,1,2,450865.44
Saudi Arabia,Riyadh,104,3,4,346292.94
Saudi Arabia,Riyadh,185,1,1,678772.01
Saudi Arabia,Riyadh,270,4,4,1066988.38
Saudi Arabia,Riyadh,210,3,2,304247.66
Saudi Arabia,Riyadh,102,2,4,322423.63
Saudi Arabia,Riyadh,250,4,3,1997969.28
Saudi Arabia,Riyadh,171,2,4,526488.71
Saudi Arabia,Riyadh,164,1,3,718169.13
Saudi Arabia,Riyadh,100,2,1,97237.15
Saudi Arabia,Riyadh,255,1,2,1012971.29
Saudi Arabia,Riyadh,269,1,3,220263.53
Saudi Arabia,Riyadh,212,4,3,2421459.48
Saudi Arabia,Riyadh,265,3,3,838701.54
Saudi Arabia,Riyadh,177,1,2,354881.68
Saudi Arabia,Riyadh,107,2,2,152434.46
Saudi Arabia,Riyadh,123,4,1,109476.52
Saudi Arabia,Riyadh,280,4,4,424291.38
Saudi Arabia,Riyadh,116,1,2,967029.03
Saudi Arabia,Riyadh,102,1,4,1122831.23
Saudi Arabia,Riyadh,231,1,1,780557.51
Saudi Arabia,Riyadh,202,4,2,217698.11
Saudi Arabia,Riyadh,145,2,3,1140787.36
Saudi Arabia,Riyadh,249,1,4,811653.85
Saudi Arabia,Riyadh,161,4,1,1700317.09
Saudi Arabia,Riyadh,127,4,3,162418.54
Saudi Arabia,Riyadh,283,2,2,2917823.36
Saudi Arabia,Riyadh,191,4,4,637548.23
Saudi Arabia,Riyadh,230,3,4,275833.37
Saudi Arabia,Riyadh,229,2,2,340401.36
Saudi Arabia,Riyadh,253,1,4,933116.57
Saudi Arabia,Riyadh,156,3,2,481977.78
Saudi Arabia,Riyadh,107,1,4,1049521.82
Saudi Arabia,Riyadh,257,2,2,825014.13
Saudi Arabia,Riyadh,267,2,4,1013984.01
Saudi Arabia,Riyadh,183,4,2,625420.86
Saudi Arabia,Riyadh,164,2,3,816971.35
Saudi Arabia,Riyadh,238,2,4,654844.15
Saudi Arabia,Riyadh,103,2,1,186630.27
Saudi Arabia,Riyadh,167,3,4,503553.57
Saudi Arabia,Riyadh,188,3,1,1885130.03
Saudi Arabia,Riyadh,254,4,3,1058730.41
Saudi Arabia,Riyadh,114,1,3,378270.73
Saudi Arabia,Riyadh,167,2,3,1376691.12
Saudi Arabia,Riyadh,117,1,1,292791
Saudi Arabia,Riyadh,131,1,2,418454.93
Saudi Arabia,Riyadh,187,1,3,582360.93
Saudi Arabia,Riyadh,163,1,2,509982.22
Saudi Arabia,Riyadh,176,4,3,540916.19
Saudi Arabia,Riyadh,260,1,2,2521776.58
Saudi Arabia,Riyadh,94,4,3,163582.53
Saudi Arabia,Riyadh,115,2,3,120451.36
Saudi Arabia,Riyadh,109,1,1,130407.01
Saudi Arabia,Riyadh,101,2,1,497619.92
Saudi Arabia,Riyadh,128,3,1,131227.68
Saudi Arabia,Riyadh,123,3,2,607901.09
Saudi Arabia,Riyadh,101,3,4,360244.95
Saudi Arabia,Riyadh,239,3,3,604623.81
Saudi Arabia,Riyadh,277,1,3,1129021.25
Saudi Arabia,Riyadh,175,2,4,232960.06
Saudi Arabia,Riyadh,175,2,4,688011.64
Saudi Arabia,Riyadh,165,3,3,819170.21
Saudi Arabia,Riyadh,145,4,4,282670.57
Saudi Arabia,Riyadh,101,2,2,204297.34
Saudi Arabia,Riyadh,227,1,1,323029.52
Saudi Arabia,Riyadh,162,4,3,1530650.15
Saudi Arabia,Riyadh,156,1,2,182869.54
Saudi Arabia,Riyadh,212,4,2,593269.37
Saudi Arabia,Riyadh,152,1,3,649409.01
Saudi Arabia,Riyadh,173,4,1,279628.83
Saudi Arabia,Riyadh,149,2,1,612743.31
Saudi Arabia,Riyadh,221,3,4,232994.87
Saudi Arabia,Riyadh,216,4,4,208818.39
Saudi Arabia,Riyadh,103,2,4,112821.64
Saudi Arabia,Riyadh,201,2,2,284852.6
Saudi Arabia,Riyadh,93,4,4,240185.05
Saudi Arabia,Riyadh,265,4,1,276413.79
Saudi Arabia,Riyadh,174,1,4,1548919.54
Saudi Arabia,Riyadh,154,4,1,254766.02
Saudi Arabia,Riyadh,253,4,1,271054.51
Saudi Arabia,Riyadh,104,2,3,450511.95
Saudi Arabia,Riyadh,102,2,2,401342.93
Saudi Arabia,Riyadh,171,1,4,167179.13
Saudi Arabia,Riyadh,121,1,4,1416809.79
Saudi Arabia,Riyadh,231,1,3,416461.49
Saudi Arabia,Riyadh,233,4,2,409203.36
Saudi Arabia,Riyadh,90,3,4,72838.28
Saudi Arabia,Riyadh,125,2,2,131899.46
Saudi Arabia,Riyadh,222,4,4,183430.69
Saudi Arabia,Riyadh,253,1,2,2783279.67
Saudi Arabia,Riyadh,215,4,3,998745.95
Saudi Arabia,Riyadh,94,2,1,361040.9
Saudi Arabia,Riyadh,106,1,3,121782.47
Saudi Arabia,Riyadh,280,3,4,2834892.55
Saudi Arabia,Riyadh,160,3,4,1698013.67
Saudi Arabia,Riyadh,106,2,4,122675.78
Saudi Arabia,Riyadh,235,1,2,216595.51
Saudi Arabia,Riyadh,135,1,1,1501943.61
Saudi Arabia,Riyadh,147,1,2,584682.57
Saudi Arabia,Riyadh,253,3,4,2297224.67
Saudi Arabia,Riyadh,279,2,4,1072105.32
Saudi Arabia,Riyadh,149,1,3,1777478.55
Saudi Arabia,Riyadh,135,3,3,135181.5
Saudi Arabia,Riyadh,102,4,3,386650.28
Saudi Arabia,Riyadh,220,4,2,386667.21
Saudi Arabia,Riyadh,211,4,4,828141.26
Saudi Arabia,Riyadh,143,4,2,532231.76
Saudi Arabia,Riyadh,215,2,1,1923811.41
Saudi Arabia,Riyadh,179,4,1,440019.24
Saudi Arabia,Riyadh,104,2,1,238367.29
Saudi Arabia,Riyadh,199,4,2,1783939.41
Saudi Arabia,Riyadh,175,3,4,457445.05
Saudi Arabia,Riyadh,112,2,1,122765.21
Saudi Arabia,Riyadh,210,3,1,682934.84
Saudi Arabia,Riyadh,179,2,3,486941.41
Saudi Arabia,Riyadh,171,4,1,221717.04
Saudi Arabia,Riyadh,97,3,4,112112.42
Saudi Arabia,Riyadh,174,4,3,196656.3
Saudi Arabia,Riyadh,123,1,2,440256.96
Saudi Arabia,Riyadh,208,4,1,959578.85
Saudi Arabia,Riyadh,187,4,3,646157.42
Saudi Arabia,Riyadh,131,1,1,1109480.67
Saudi Arabia,Riyadh,95,2,2,397454.36
Saudi Arabia,Riyadh,174,2,2,199362.61
Saudi Arabia,Riyadh,89,3,2,271033.27
Saudi Arabia,Riyadh,222,3,4,969165.41
Saudi Arabia,Riyadh,269,1,2,275873.54
Saudi Arabia,Riyadh,225,1,1,844833.61
Saudi Arabia,Riyadh,98,4,3,141227
Saudi Arabia,Riyadh,205,2,1,319114.47
Saudi Arabia,Riyadh,281,4,1,312682.32
Saudi Arabia,Riyadh,146,3,2,1131523.34
Saudi Arabia,Riyadh,237,4,1,728318.3
Saudi Arabia,Riyadh,241,4,2,765889.63
Saudi Arabia,Riyadh,280,1,1,1085142.79
Saudi Arabia,Riyadh,260,3,3,251602.34
Saudi Arabia,Riyadh,119,2,2,461738.22
Saudi Arabia,Riyadh,246,4,4,2651041.68
Saudi Arabia,Riyadh,192,2,4,1906535.26
Saudi Arabia,Riyadh,232,1,3,219350.12
Saudi Arabia,Riyadh,206,1,2,220504.55
Saudi Arabia,Riyadh,89,2,2,117682.44
Saudi Arabia,Riyadh,205,3,1,342357.37
Saudi Arabia,Riyadh,152,2,1,1493924.82
Saudi Arabia,Riyadh,281,2,4,391450.11
Saudi Arabia,Riyadh,281,1,4,1048540.5
Saudi Arabia,Riyadh,262,1,2,307638.8
Saudi Arabia,Riyadh,240,2,2,348638.14
Saudi Arabia,Riyadh,227,3,4,1083380.44
Saudi Arabia,Riyadh,138,2,4,236280.09
Saudi Arabia,Riyadh,145,1,4,165340.37
Saudi Arabia,Riyadh,245,1,4,260803.35
Saudi Arabia,Riyadh,147,4,1,631329.87
Saudi Arabia,Riyadh,130,1,2,175244.13
Saudi Arabia,Riyadh,138,2,4,153464.36
Saudi Arabia,Riyadh,240,1,1,2233983.09
Saudi Arabia,Riyadh,159,3,1,201897.25
Saudi Arabia,Riyadh,193,3,3,603820.9
Saudi Arabia,Riyadh,208,3,1,322684.54
Saudi Arabia,Riyadh,228,3,1,286187.74
Saudi Arabia,Riyadh,146,1,3,715716.47
Saudi Arabia,Riyadh,168,2,1,186888.35
Saudi Arabia,Riyadh,180,2,4,1432435.32
Saudi Arabia,Riyadh,270,2,1,898166.97
Saudi Arabia,Riyadh,110,3,1,130484.97
Saudi Arabia,Riyadh,239,2,3,337125.23
Saudi Arabia,Riyadh,174,3,4,601133.97
Saudi Arabia,Riyadh,109,4,4,839851.53
Saudi Arabia,Riyadh,136,4,1,574763.67
Saudi Arabia,Riyadh,170,3,1,825549.87
Saudi Arabia,Riyadh,234,3,2,190092.14
Saudi Arabia,Riyadh,159,2,3,195709.37
Saudi Arabia,Riyadh,234,3,3,203151.75
Saudi Arabia,Riyadh,256,2,3,954275.31
Saudi Arabia,Riyadh,119,1,3,1084138.9
Saudi Arabia,Riyadh,204,3,3,1868231.92
Saudi Arabia,Riyadh,211,2,2,266201.39
Saudi Arabia,Riyadh,182,1,2,621528.42
Saudi Arabia,Riyadh,207,1,2,244605.19
Saudi Arabia,Riyadh,172,4,4,755266.83
Saudi Arabia,Riyadh,111,4,1,148219.41
Saudi Arabia,Riyadh,275,4,3,404830.97
Saudi Arabia,Riyadh,200,2,3,373162.84
Saudi Arabia,Riyadh,136,2,3,132447.45
Saudi Arabia,Riyadh,187,4,3,368076.1
Saudi Arabia,Riyadh,136,1,3,336776.83
Saudi Arabia,Riyadh,208,2,1,216425.06
Saudi Arabia,Riyadh,266,1,2,1024029.99
Saudi Arabia,Riyadh,246,3,4,2337738.34
Saudi Arabia,Riyadh,126,2,3,109559.95
Saudi Arabia,Riyadh,216,2,1,725487.37
Saudi Arabia,Riyadh,270,4,4,2753627.54
Saudi Arabia,Riyadh,163,4,4,200925.53
Saudi Arabia,Riyadh,169,4,1,161405.37
Saudi Arabia,Riyadh,152,1,4,479874.14
Saudi Arabia,Riyadh,152,3,3,640137.16
Saudi Arabia,Riyadh,147,1,2,443653.6
Saudi Arabia,Riyadh,195,3,3,198339.04
Saudi Arabia,Riyadh,137,1,3,362490.49
Saudi Arabia,Riyadh,228,1,3,695802.4
Saudi Arabia,Riyadh,96,2,1,314137.7
Saudi Arabia,Riyadh,138,3,1,113669.96
Saudi Arabia,Riyadh,129,4,2,254635.26
Saudi Arabia,Riyadh,157,1,2,624241.11
Saudi Arabia,Riyadh,132,1,3,1047469.44
Saudi Arabia,Riyadh,276,2,3,358642.93
Saudi Arabia,Riyadh,97,4,1,293257.21
Saudi Arabia,Riyadh,118,4,2,118554.79
Saudi Arabia,Riyadh,225,4,3,742836.56
Saudi Arabia,Riyadh,220,2,3,657160.23
Saudi Arabia,Riyadh,213,3,3,294801.07
Saudi Arabia,Riyadh,136,2,2,661736.93
Saudi Arabia,Riyadh,264,3,4,261802.67
Saudi Arabia,Riyadh,134,1,1,1122795.25
Saudi Arabia,Riyadh,244,4,4,918744.69
Saudi Arabia,Riyadh,232,4,4,777677.86
Saudi Arabia,Riyadh,131,1,4,482617.01
Saudi Arabia,Riyadh,136,1,1,487984.17
Saudi Arabia,Riyadh,110,4,2,111080.94
Saudi Arabia,Riyadh,199,1,1,685979.51
Saudi Arabia,Riyadh,191,3,2,222267.49
Saudi Arabia,Riyadh,170,1,1,598632.87
Saudi Arabia,Riyadh,206,2,4,293137.89
Saudi Arabia,Riyadh,104,4,2,364228.17
Saudi Arabia,Riyadh,269,2,2,2249905.3
Saudi Arabia,Riyadh,224,3,1,260169.82
Saudi Arabia,Riyadh,197,3,2,240498.58
Saudi Arabia,Riyadh,234,4,4,1109558.2
Saudi Arabia,Riyadh,260,4,1,2383566.2
Saudi Arabia,Riyadh,162,3,4,289787.27
Saudi Arabia,Riyadh,142,2,4,318376.68
Saudi Arabia,Riyadh,175,1,4,1648313.85
Saudi Arabia,Riyadh,145,4,3,460892.32
Saudi Arabia,Riyadh,169,2,2,1746631.52
Saudi Arabia,Riyadh,162,1,1,333478.04
Saudi Arabia,Riyadh,90,1,2,290853.98
Saudi Arabia,Riyadh,240,4,1,286847.9
Saudi Arabia,Riyadh,118,2,3,95993.45
Saudi Arabia,Riyadh,139,2,4,369210.91
Saudi Arabia,Riyadh,99,4,3,128382.49
Saudi Arabia,Riyadh,113,3,2,1259673.46
Saudi Arabia,Riyadh,128,2,4,432702.61
Saudi Arabia,Riyadh,174,4,4,783431.32
Saudi Arabia,Riyadh,123,4,2,129371.78
Saudi Arabia,Riyadh,243,1,2,436615.31
Saudi Arabia,Riyadh,165,3,2,182102.92
Saudi Arabia,Riyadh,280,2,1,1377977.75
Saudi Arabia,Riyadh,143,3,4,385431.51
Saudi Arabia,Riyadh,135,2,4,538778.72
Saudi Arabia,Riyadh,96,4,4,438313.14
Saudi Arabia,Riyadh,253,1,4,246429.79
Saudi Arabia,Riyadh,169,4,1,1434664.41
Saudi Arabia,Riyadh,132,3,4,600860.99
Saudi Arabia,Riyadh,117,1,1,169859.57
Saudi Arabia,Riyadh,197,3,4,2070757.67
Saudi Arabia,Riyadh,256,2,3,372313.9
Saudi Arabia,Riyadh,186,2,4,285599.46
Saudi Arabia,Riyadh,234,2,3,2499833.24
Saudi Arabia,Riyadh,219,4,1,788162.62
Saudi Arabia,Riyadh,157,2,3,1503378.12
Saudi Arabia,Riyadh,100,2,1,129447.31
Saudi Arabia,Riyadh,172,4,1,232140.86
Saudi Arabia,Riyadh,146,4,3,1544815.42
Saudi Arabia,Riyadh,150,2,3,565262.5
Saudi Arabia,Riyadh,96,4,2,810729.21
Saudi Arabia,Riyadh,218,1,1,2438098.93
Saudi Arabia,Riyadh,152,4,4,272996.12
Saudi Arabia,Riyadh,219,2,4,209273.83
Saudi Arabia,Riyadh,178,2,4,258489.05
Saudi Arabia,Riyadh,146,1,4,136388.83
Saudi Arabia,Riyadh,227,3,2,440407.57
Saudi Arabia,Riyadh,244,3,4,950412.98
Saudi Arabia,Riyadh,229,1,3,232054.17
Saudi Arabia,Riyadh,114,4,1,138010.04
Saudi Arabia,Riyadh,172,4,4,217124.78
Saudi Arabia,Riyadh,279,1,1,289392.97
Saudi Arabia,Riyadh,272,3,3,288183.09
Saudi Arabia,Riyadh,154,3,2,237885.32
Saudi Arabia,Riyadh,101,2,3,126925.75
Saudi Arabia,Riyadh,130,2,4,152779.46
Saudi Arabia,Riyadh,211,3,2,766929.05
Saudi Arabia,Riyadh,103,4,2,181501.11
Saudi Arabia,Riyadh,263,3,4,1004447.98
Saudi Arabia,Riyadh,95,4,1,473985.39
Saudi Arabia,Riyadh,246,3,1,266210.47
Saudi Arabia,Riyadh,178,4,2,1887155.25
Saudi Arabia,Riyadh,113,2,1,108974.45
Saudi Arabia,Riyadh,90,2,2,354817.02
Saudi Arabia,Riyadh,197,1,2,796001.86
Saudi Arabia,Riyadh,184,2,2,265042.34
Saudi Arabia,Riyadh,245,3,1,465334.62
Saudi Arabia,Riyadh,116,4,4,211003.32
Saudi Arabia,Riyadh,192,4,1,215692.23
Saudi Arabia,Riyadh,202,1,1,414818.98
Saudi Arabia,Riyadh,198,1,4,505966.86
Saudi Arabia,Riyadh,125,3,3,177162.48
Saudi Arabia,Riyadh,129,3,2,405254.87
Saudi Arabia,Riyadh,113,3,2,100766.38
Saudi Arabia,Riyadh,230,2,3,652088.44
Saudi Arabia,Riyadh,173,2,4,193945.91
Saudi Arabia,Riyadh,161,4,2,1835012.63
Saudi Arabia,Riyadh,232,1,2,573492.7
Saudi Arabia,Riyadh,104,3,1,134930.47
Saudi Arabia,Riyadh,204,1,2,293148.75
Saudi Arabia,Riyadh,161,4,3,1581354.88
Saudi Arabia,Riyadh,231,1,2,328655.16
Saudi Arabia,Riyadh,118,3,2,511343.52
Saudi Arabia,Riyadh,212,2,4,1041760.95
Saudi Arabia,Riyadh,273,1,4,884975.63
Saudi Arabia,Riyadh,91,2,1,1039294.18
Saudi Arabia,Riyadh,260,4,3,997029.74
Saudi Arabia,Riyadh,260,3,4,573651.11
Saudi Arabia,Riyadh,240,4,3,410806.93
Saudi Arabia,Riyadh,259,3,3,642340.96
Saudi Arabia,Riyadh,162,1,3,1303435.3
Saudi Arabia,Riyadh,239,3,3,253911.08
Saudi Arabia,Riyadh,129,4,2,394363.34
Saudi Arabia,Riyadh,277,1,2,1947029.71
Saudi Arabia,Riyadh,186,1,3,249951.66
Saudi Arabia,Riyadh,199,1,2,2085626.36
Saudi Arabia,Riyadh,182,1,4,618547.31
Saudi Arabia,Riyadh,191,1,2,633870.34
Saudi Arabia,Riyadh,164,3,3,749333.57
Saudi Arabia,Riyadh,217,3,1,431613.43
Saudi Arabia,Riyadh,134,3,2,573190.21
Saudi Arabia,Riyadh,127,2,4,169143.94
Saudi Arabia,Riyadh,98,2,3,253965.54
Saudi Arabia,Riyadh,158,2,3,1545779.46
Saudi Arabia,Riyadh,123,3,1,886542.32
Saudi Arabia,Riyadh,259,3,2,662140.27
Saudi Arabia,Riyadh,117,3,1,553041.95
Saudi Arabia,Riyadh,129,2,2,257306.53
Saudi Arabia,Riyadh,202,2,4,902783.83
Saudi Arabia,Riyadh,148,4,2,276346.98
Saudi Arabia,Riyadh,160,2,3,570379.91
Saudi Arabia,Riyadh,267,3,3,320756.6
Saudi Arabia,Riyadh,214,1,3,237961.61
Saudi Arabia,Riyadh,154,1,3,436195.91
Saudi Arabia,Riyadh,207,1,3,2059785.17
Saudi Arabia,Riyadh,196,4,4,211743.18
Saudi Arabia,Riyadh,175,2,3,497563.19
Saudi Arabia,Riyadh,147,1,3,148401.4
Saudi Arabia,Riyadh,208,2,1,257105.2
Saudi Arabia,Riyadh,198,2,1,240497.76
Saudi Arabia,Riyadh,122,1,2,467463.62
Saudi Arabia,Riyadh,222,3,3,671961.13
Saudi Arabia,Riyadh,248,4,3,1163239.93
Saudi Arabia,Riyadh,284,3,3,324503.96
Saudi Arabia,Riyadh,201,2,4,581138.93
Saudi Arabia,Riyadh,178,2,3,2013202.9
Saudi Arabia,Riyadh,91,3,3,369281.16
Saudi Arabia,Riyadh,254,4,1,357641.49
Saudi Arabia,Riyadh,255,3,2,771958.67
Saudi Arabia,Riyadh,209,4,1,375385.07
Saudi Arabia,Riyadh,139,2,4,171534.4
Saudi Arabia,Riyadh,268,3,3,529341.84
Saudi Arabia,Riyadh,170,2,2,177380.75
Saudi Arabia,Riyadh,145,3,4,473478.84
Saudi Arabia,Riyadh,220,2,4,799646.07
Saudi Arabia,Riyadh,224,1,1,211263.02
Saudi Arabia,Riyadh,91,2,1,430595.62
Saudi Arabia,Riyadh,277,4,4,905979.69
Saudi Arabia,Riyadh,182,2,3,677005.89
Saudi Arabia,Riyadh,101,2,2,750431.77
Saudi Arabia,Riyadh,137,4,3,184072.32
Saudi Arabia,Riyadh,111,2,4,130277.28
Saudi Arabia,Riyadh,117,3,4,415472.62
Saudi Arabia,Riyadh,177,4,4,2089924.97
Saudi Arabia,Riyadh,234,4,1,532005.46
Saudi Arabia,Riyadh,135,3,3,158963.78
Saudi Arabia,Riyadh,94,2,2,707694.81
Saudi Arabia,Riyadh,269,3,4,288866.63
Saudi Arabia,Riyadh,129,2,1,505088.85
Saudi Arabia,Riyadh,195,1,4,272875.48
Saudi Arabia,Riyadh,264,2,3,1214396.36
Saudi Arabia,Riyadh,249,4,1,326513.21
Saudi Arabia,Riyadh,156,3,1,398170.26
Saudi Arabia,Riyadh,175,2,1,322118.41
Saudi Arabia,Riyadh,182,3,4,1349089.6
Saudi Arabia,Riyadh,190,4,2,618160.13
Saudi Arabia,Riyadh,225,3,3,916780.97
Saudi Arabia,Riyadh,132,3,3,454815.84
Saudi Arabia,Riyadh,224,1,1,740995.06
Saudi Arabia,Riyadh,145,2,1,443813.42
Saudi Arabia,Riyadh,205,4,1,571674.22
Saudi Arabia,Riyadh,232,1,4,355654
Saudi Arabia,Riyadh,123,2,1,114581.53
Saudi Arabia,Riyadh,207,2,3,329724.45
Saudi Arabia,Riyadh,135,1,3,582677.63
Saudi Arabia,Riyadh,200,1,3,2259627.38
Saudi Arabia,Riyadh,165,2,3,219777.8
Saudi Arabia,Riyadh,256,3,1,845213.33
Saudi Arabia,Riyadh,181,4,2,707508.12
Saudi Arabia,Riyadh,149,3,4,590136.81
Saudi Arabia,Riyadh,267,1,1,239614.18
Saudi Arabia,Riyadh,184,1,1,499301.92
Saudi Arabia,Riyadh,168,2,1,199275.64
Saudi Arabia,Riyadh,138,1,2,209942.76
Saudi Arabia,Riyadh,258,2,3,1872304.52
Saudi Arabia,Riyadh,182,4,2,405390.95
Saudi Arabia,Riyadh,120,3,2,103692.69
Saudi Arabia,Riyadh,94,2,2,903676.18
Saudi Arabia,Riyadh,184,2,4,151024.97
Saudi Arabia,Riyadh,247,2,3,653238.46
Saudi Arabia,Riyadh,262,4,1,236629.15
Saudi Arabia,Riyadh,220,3,2,673987.21
Saudi Arabia,Riyadh,241,4,4,954063.5
Saudi Arabia,Riyadh,211,3,1,1852028.17
Saudi Arabia,Riyadh,197,4,2,1561237.73
Saudi Arabia,Riyadh,172,2,2,708274.71
Saudi Arabia,Riyadh,97,4,3,302704
Saudi Arabia,Riyadh,201,4,3,292425.55
Saudi Arabia,Riyadh,94,2,4,299079.23
Saudi Arabia,Riyadh,115,1,3,193365.21
Saudi Arabia,Riyadh,269,1,3,298772.94
Saudi Arabia,Riyadh,219,2,4,753153.14
Saudi Arabia,Riyadh,123,3,3,345910.1
Saudi Arabia,Riyadh,166,2,4,319526.99
Saudi Arabia,Riyadh,154,2,2,472084.75
Saudi Arabia,Riyadh,218,3,2,184997.07
Saudi Arabia,Riyadh,232,4,3,369196.45
Saudi Arabia,Riyadh,213,2,2,919734.79
Saudi Arabia,Riyadh,257,2,2,3000239.51
Saudi Arabia,Riyadh,141,4,4,290361.12
Saudi Arabia,Riyadh,226,2,3,2646580.98
Saudi Arabia,Riyadh,137,4,2,1321505.3
Saudi Arabia,Riyadh,102,4,2,1217797.34
Saudi Arabia,Riyadh,278,4,2,334333.3
Saudi Arabia,Riyadh,182,2,4,180254.28
Saudi Arabia,Riyadh,149,1,4,134244.3
Saudi Arabia,Riyadh,193,1,3,574630.73
Saudi Arabia,Riyadh,224,1,1,956860.15
Saudi Arabia,Riyadh,191,4,2,1372749.25
Saudi Arabia,Riyadh,107,3,3,149633.31
Saudi Arabia,Riyadh,192,3,2,240187.91
Saudi Arabia,Riyadh,179,2,1,2032301.39
Saudi Arabia,Riyadh,125,4,4,575193.25
Saudi Arabia,Riyadh,267,2,1,348212.84
Saudi Arabia,Riyadh,103,2,4,391318.45
Saudi Arabia,Riyadh,136,2,1,269380.25
Saudi Arabia,Riyadh,181,4,1,788717.44
Saudi Arabia,Riyadh,116,2,3,353663.41
Saudi Arabia,Riyadh,239,3,2,743218.65
Saudi Arabia,Riyadh,96,2,3,1047023.73
Saudi Arabia,Riyadh,207,3,2,244207.7
Saudi Arabia,Riyadh,169,2,4,1891316.04
Saudi Arabia,Riyadh,185,3,2,705339.9
Saudi Arabia,Riyadh,173,3,2,413114.18
Saudi Arabia,Riyadh,168,3,4,1310201.27
Saudi Arabia,Riyadh,241,4,2,760799.08
Saudi Arabia,Riyadh,111,3,4,126858.93
Saudi Arabia,Riyadh,254,2,4,327004
Saudi Arabia,Riyadh,164,2,1,664962.83
Saudi Arabia,Riyadh,175,3,3,1626949.17
Saudi Arabia,Riyadh,200,3,3,793078.48
Saudi Arabia,Riyadh,187,2,4,209322.48
Saudi Arabia,Riyadh,166,3,2,327487.56
Saudi Arabia,Riyadh,218,4,1,2265086.94
Saudi Arabia,Riyadh,122,1,3,1360519.97
Saudi Arabia,Riyadh,176,4,4,196692.64
Saudi Arabia,Riyadh,98,1,4,179971.47
Saudi Arabia,Riyadh,117,2,3,209646.97
Saudi Arabia,Riyadh,274,4,4,935742.52
Saudi Arabia,Riyadh,269,4,1,2935537.69
Saudi Arabia,Riyadh,201,4,4,725875.85
Saudi Arabia,Riyadh,206,3,4,745037.17
Saudi Arabia,Riyadh,108,3,4,1242585.42
Saudi Arabia,Riyadh,204,2,2,440446.24
Saudi Arabia,Riyadh,221,4,1,1601355.24
Saudi Arabia,Riyadh,156,1,2,237240.08
Saudi Arabia,Riyadh,181,4,2,756103.87
Saudi Arabia,Riyadh,133,2,1,293100.5
Saudi Arabia,Riyadh,94,1,3,131723.33
Saudi Arabia,Riyadh,125,4,1,141953.35
Saudi Arabia,Riyadh,191,2,2,805164.23
Saudi Arabia,Riyadh,244,3,1,566765.9
Saudi Arabia,Riyadh,223,1,3,821589.67
Saudi Arabia,Riyadh,167,2,2,1617458.64
Saudi Arabia,Riyadh,266,2,4,2656001.87
Saudi Arabia,Riyadh,265,2,1,1037831.18
Saudi Arabia,Riyadh,205,2,4,394047.88
Saudi Arabia,Riyadh,201,3,3,444180.87
Saudi Arabia,Riyadh,167,3,1,246807.9
Saudi Arabia,Riyadh,261,1,4,368524.09
Saudi Arabia,Riyadh,240,1,2,933369.94
Saudi Arabia,Riyadh,187,2,3,358421.4
Saudi Arabia,Riyadh,199,1,4,279380.7
Saudi Arabia,Riyadh,128,2,1,190226.55
Saudi Arabia,Riyadh,246,4,1,219709.15
Saudi Arabia,Riyadh,179,2,2,263811
Saudi Arabia,Riyadh,223,1,1,829317.02
Saudi Arabia,Riyadh,181,1,4,1430520.6
Saudi Arabia,Riyadh,237,2,3,844139.13
Saudi Arabia,Riyadh,243,1,2,818015.78
Saudi Arabia,Riyadh,193,2,2,272461.12
Saudi Arabia,Riyadh,267,3,1,658731.74
Saudi Arabia,Riyadh,150,2,2,254413.32
Saudi Arabia,Riyadh,244,2,4,335537.44
Saudi Arabia,Riyadh,213,3,3,459277.6
Saudi Arabia,Riyadh,90,4,2,190531.74
Saudi Arabia,Riyadh,277,2,3,237328.09
Saudi Arabia,Riyadh,180,1,3,1801072.52
Saudi Arabia,Riyadh,222,2,2,248337.07
Saudi Arabia,Riyadh,118,1,2,888648.52
Saudi Arabia,Riyadh,149,3,3,1584654.18
Saudi Arabia,Riyadh,137,4,3,1304284.74
Saudi Arabia,Riyadh,122,2,1,402841.21
Saudi Arabia,Riyadh,104,4,2,308394
Saudi Arabia,Riyadh,281,2,4,541964.79
Saudi Arabia,Riyadh,109,3,4,174652.16
